#TYPE     Mobile Source Criteria Inventory,,,,,,,CVID,Horas,Uso,
1009,2201001330,NOx,8.1774492,6,CST,,7069,6,CST,0.0327098
1009,2201001330,SO2,0.4777401,6,CST,,7070,6,CST,0.001911
1009,2201001330,CO,97.8613663,6,CST,,7071,6,CST,0.3914455
1009,2201001330,VOC,10.860631,6,CST,,7072,6,CST,0.0434425
1009,2201001330,NH3,0.7166522,6,CST,,7073,6,CST,0.0028666
1009,2201020330,PM10,0.2889322,6,CST,,7074,6,CST,0.0011557
1009,2201020330,PM25,0.138494,6,CST,,7075,6,CST,0.000554
1009,2201020330,NOx,14.9943562,6,CST,,7076,6,CST,0.0599774
1009,2201020330,SO2,0.9343454,6,CST,,7077,6,CST,0.0037374
1009,2201020330,CO,209.6401215,6,CST,,7078,6,CST,0.8385605
1009,2201020330,VOC,24.9465485,6,CST,,7079,6,CST,0.0997862
1009,2201020330,NH3,1.0395216,6,CST,,7080,6,CST,0.0041581
1009,2201040330,PM10,0.0804223,6,CST,,7081,6,CST,0.0003217
1009,2201040330,PM25,0.0390199,6,CST,,7082,6,CST,0.0001561
1009,2201040330,NOx,3.4755874,6,CST,,7083,6,CST,0.0139023
1009,2201040330,SO2,0.3384365,6,CST,,7084,6,CST,0.0013537
1009,2201040330,CO,51.04319,6,CST,,7085,6,CST,0.2041728
1009,2201040330,VOC,5.3393235,6,CST,,7086,6,CST,0.0213573
1009,2201040330,NH3,0.281991,6,CST,,7087,6,CST,0.001128
1009,2201020330,PM10,0.0276041,6,CST,,7088,6,CST,0.0001104
1009,2201020330,PM25,0.0126314,6,CST,,7089,6,CST,0.0000505
1009,2201020330,NOx,1.2414161,6,CST,,7090,6,CST,0.0049657
1009,2201020330,SO2,0.1254906,6,CST,,7091,6,CST,0.000502
1009,2201020330,CO,10.8667278,6,CST,,7092,6,CST,0.0434669
1009,2201020330,VOC,1.0911835,6,CST,,7093,6,CST,0.0043647
1009,2201020330,NH3,0.1093056,6,CST,,7094,6,CST,0.0004372
1009,2201070330,PM10,0.0059307,6,CST,,7096,6,CST,0.0000237
1009,2201070330,PM25,0.0038961,6,CST,,7097,6,CST,0.0000156
1009,2201070330,NOx,0.2148136,6,CST,,7098,6,CST,0.0008593
1009,2201070330,SO2,0.0080407,6,CST,,7099,6,CST,0.0000322
1009,2201070330,CO,9.4977274,6,CST,,7100,6,CST,0.0379909
1009,2201070330,VOC,0.4777694,6,CST,,7101,6,CST,0.0019111
1009,2201070330,NH3,0.0015842,6,CST,,7102,6,CST,0.0000063
1009,2230072330,PM10,0.0281035,6,CST,,7103,6,CST,0.0001124
1009,2230072330,PM25,0.0198213,6,CST,,7104,6,CST,0.0000793
1009,2230072330,NOx,2.9046788,6,CST,,7105,6,CST,0.0116187
1009,2230072330,SO2,0.1310016,6,CST,,7106,6,CST,0.000524
1009,2230072330,CO,0.7318603,6,CST,,7107,6,CST,0.0029274
1009,2230072330,VOC,0.6393552,6,CST,,7108,6,CST,0.0025574
1009,2230072330,NH3,0.0114135,6,CST,,7109,6,CST,0.0000457
1009,2230073330,PM10,0.2980373,6,CST,,7110,6,CST,0.0011921
1009,2230073330,PM25,0.2609161,6,CST,,7111,6,CST,0.0010437
1009,2230073330,NOx,12.3706026,6,CST,,7112,6,CST,0.0494824
1009,2230073330,SO2,0.3799464,6,CST,,7113,6,CST,0.0015198
1009,2230073330,CO,15.4512768,6,CST,,7114,6,CST,0.0618051
1009,2230073330,VOC,2.8476353,6,CST,,7115,6,CST,0.0113905
1009,2230073330,NH3,0.0251729,6,CST,,7116,6,CST,0.0001007
1009,2230074330,PM10,0.3128153,6,CST,,7117,6,CST,0.0012513
1009,2230074330,PM25,0.2195869,6,CST,,7118,6,CST,0.0008783
1009,2230074330,NOx,36.9065819,6,CST,,7119,6,CST,0.1476263
1009,2230074330,SO2,1.1286534,6,CST,,8000,7,MST,0.0045146
1009,2230074330,CO,38.3244934,6,CST,,8001,7,MST,0.153298
1009,2230074330,VOC,4.9862523,6,CST,,8002,7,MST,0.019945
1009,2230074330,NH3,0.0607077,6,CST,,8003,7,MST,0.0002428
1009,2201080330,PM10,0.0202223,6,CST,,8004,7,MST,0.0000809
1009,2201080330,PM25,0.0112043,6,CST,,8005,7,MST,0.0000448
1009,2201080330,NOx,0.2703232,6,CST,,8006,7,MST,0.0010813
1009,2201080330,SO2,0.0178175,6,CST,,8007,7,MST,0.0000713
1009,2201080330,CO,19.6664791,6,CST,,8008,7,MST,0.0786659
1009,2201080330,VOC,5.1449056,6,CST,,8009,7,MST,0.0205796
1009,2201080330,NH3,0.006176,6,CST,,8010,7,MST,0.0000247
1009,2230075330,PM10,0.0071632,6,CST,,8011,7,MST,0.0000287
1009,2230075330,PM25,0.0065174,6,CST,,8012,7,MST,0.0000261
1009,2230075330,NOx,0.1315492,6,CST,,8013,7,MST,0.0005262
1009,2230075330,SO2,0.0041013,6,CST,,8014,7,MST,0.0000164
1009,2230075330,CO,0.263396,6,CST,,8015,7,MST,0.0010536
1009,2230075330,VOC,0.0397258,6,CST,,8016,7,MST,0.0001589
1009,2230075330,NH3,0.000138,6,CST,,8017,7,MST,0.0000006
1008,2201001330,PM10,0.0851817,6,CST,,8018,7,MST,0.0003407
1008,2201001330,PM25,0.0382524,6,CST,,8019,7,MST,0.000153
1008,2201001330,NOx,4.0166836,6,CST,,8020,7,MST,0.0160667
1008,2201001330,SO2,0.234654,6,CST,,8021,7,MST,0.0009386
1008,2201001330,CO,47.9379959,6,CST,,8022,7,MST,0.191752
1008,2201001330,VOC,5.3234463,6,CST,,8023,7,MST,0.0212938
1008,2201001330,NH3,0.3520105,6,CST,,8024,7,MST,0.001408
1008,2201020330,PM10,0.1589548,6,CST,,8025,7,MST,0.0006358
1008,2201020330,PM25,0.0762171,6,CST,,8026,7,MST,0.0003049
1008,2201020330,NOx,8.2663136,6,CST,,8027,7,MST,0.0330653
1008,2201020330,SO2,0.5136778,6,CST,,8028,7,MST,0.0020547
1008,2201020330,CO,115.9004059,6,CST,,8029,7,MST,0.4636016
1008,2201020330,VOC,13.8116856,6,CST,,8030,7,MST,0.0552467
1008,2201020330,NH3,0.5714689,6,CST,,8031,7,MST,0.0022859
1008,2201040330,PM10,0.0449379,6,CST,,8032,7,MST,0.0001798
1008,2201040330,PM25,0.0218053,6,CST,,8033,7,MST,0.0000872
1008,2201040330,NOx,1.9455014,6,CST,,8034,7,MST,0.007782
1008,2201040330,SO2,0.1890646,6,CST,,8035,7,MST,0.0007563
1008,2201040330,CO,28.5184669,6,CST,,8036,7,MST,0.1140739
1008,2201040330,VOC,2.9866226,6,CST,,8037,7,MST,0.0119465
1008,2201040330,NH3,0.1575401,6,CST,,8038,7,MST,0.0006302
1008,2201020330,PM10,0.015323,6,CST,,8039,7,MST,0.0000613
1008,2201020330,PM25,0.0069914,6,CST,,8040,7,MST,0.000028
1008,2201020330,NOx,0.6904749,6,CST,,8041,7,MST,0.0027619
1008,2201020330,SO2,0.069902,6,CST,,8042,7,MST,0.0002796
1008,2201020330,CO,5.8657355,6,CST,,8043,7,MST,0.0234629
1008,2201020330,VOC,0.5885085,6,CST,,8044,7,MST,0.002354
1008,2201020330,NH3,0.0609991,6,CST,,8045,7,MST,0.000244
1008,2201070330,PM10,0.0032627,6,CST,,8046,7,MST,0.0000131
1008,2201070330,PM25,0.0021419,6,CST,,8047,7,MST,0.0000086
1008,2201070330,NOx,0.125782,6,CST,,8048,7,MST,0.0005031
1008,2201070330,SO2,0.0046149,6,CST,,8049,7,MST,0.0000185
1008,2201070330,CO,4.9864936,6,CST,,8050,7,MST,0.019946
1008,2201070330,VOC,0.2554385,6,CST,,8051,7,MST,0.0010218
1008,2201070330,NH3,0.0009109,6,CST,,8052,7,MST,0.0000036
1008,2230072330,PM10,0.0157818,6,CST,,8053,7,MST,0.0000631
1008,2230072330,PM25,0.0111308,6,CST,,8054,7,MST,0.0000445
1008,2230072330,NOx,1.6313184,6,CST,,8055,7,MST,0.0065253
1008,2230072330,SO2,0.073568,6,CST,,8056,7,MST,0.0002943
1008,2230072330,CO,0.4113144,6,CST,,8057,7,MST,0.0016453
1008,2230072330,VOC,0.3591139,6,CST,,8058,7,MST,0.0014365
1008,2230072330,NH3,0.0064096,6,CST,,8059,7,MST,0.0000256
1008,2230073330,PM10,0.1591623,6,CST,,8060,7,MST,0.0006366
1008,2230073330,PM25,0.1398274,6,CST,,8061,7,MST,0.0005593
1008,2230073330,NOx,6.2384291,6,CST,,8062,7,MST,0.0249537
1008,2230073330,SO2,0.1875538,6,CST,,8063,7,MST,0.0007502
1008,2230073330,CO,8.0812855,6,CST,,8064,7,MST,0.0323251
1008,2230073330,VOC,1.4607245,6,CST,,8065,7,MST,0.0058429
1008,2230073330,NH3,0.0125153,6,CST,,8066,7,MST,0.0000501
1008,2230074330,PM10,0.1665909,6,CST,,8067,7,MST,0.0006664
1008,2230074330,PM25,0.1179306,6,CST,,9000,6,CST,0.0004717
1008,2230074330,NOx,19.336401,6,CST,,9002,6,CST,0.0773456
1008,2230074330,SO2,0.5859768,6,CST,,9003,6,CST,0.0023439
1008,2230074330,CO,20.0711937,6,CST,,9004,6,CST,0.0802848
1008,2230074330,VOC,2.6244442,6,CST,,9005,6,CST,0.0104978
1008,2230074330,NH3,0.0314506,6,CST,,9006,6,CST,0.0001258
1008,2201080330,PM10,0.004851,6,CST,,9007,6,CST,0.0000194
1008,2201080330,PM25,0.0026877,6,CST,,9008,6,CST,0.0000108
1008,2201080330,NOx,0.0648459,6,CST,,9009,6,CST,0.0002594
1008,2201080330,SO2,0.0042741,6,CST,,9010,6,CST,0.0000171
1008,2201080330,CO,4.4736519,6,CST,,9011,6,CST,0.0178946
1008,2201080330,VOC,1.1164194,6,CST,,9012,6,CST,0.0044657
1008,2201080330,NH3,0.0014815,6,CST,,9013,6,CST,0.0000059
1008,2230075330,PM10,0.0071632,6,CST,,9014,6,CST,0.0000287
1008,2230075330,PM25,0.0065174,6,CST,,9015,6,CST,0.0000261
1008,2230075330,NOx,0.1315492,6,CST,,9016,6,CST,0.0005262
1008,2230075330,SO2,0.0041013,6,CST,,9017,6,CST,0.0000164
1008,2230075330,CO,0.263396,6,CST,,10000,6,CST,0.0010536
1008,2230075330,VOC,0.0397258,6,CST,,10001,6,CST,0.0001589
1008,2230075330,NH3,0.000138,6,CST,,10002,6,CST,0.0000006
1007,2201001330,PM10,0.6464922,6,CST,,10003,6,CST,0.002586
1007,2201001330,PM25,0.2903275,6,CST,,10004,6,CST,0.0011613
1007,2201001330,NOx,30.5001316,6,CST,,10005,6,CST,0.1220005
1007,2201001330,SO2,1.780959,6,CST,,10006,6,CST,0.0071238
1007,2201001330,CO,364.8707581,6,CST,,10007,6,CST,1.459483
1007,2201001330,VOC,40.5089798,6,CST,,10008,6,CST,0.1620359
1007,2201001330,NH3,2.6715322,6,CST,,10009,6,CST,0.0106861
1007,2201020330,PM10,0.7229471,6,CST,,10010,6,CST,0.0028918
1007,2201020330,PM25,0.3453015,6,CST,,10011,6,CST,0.0013812
1007,2201020330,NOx,37.3398514,6,CST,,10012,6,CST,0.1493594
1007,2201020330,SO2,2.3502104,6,CST,,10013,6,CST,0.0094008
1007,2201020330,CO,509.5153809,6,CST,,10014,6,CST,2.0380616
1007,2201020330,VOC,60.4915886,6,CST,,10015,6,CST,0.2419664
1007,2201020330,NH3,2.6211441,6,CST,,10016,6,CST,0.0104846
1007,2201040330,PM10,0.1926865,6,CST,,10017,6,CST,0.0007707
1007,2201040330,PM25,0.0935374,6,CST,,10018,6,CST,0.0003741
1007,2201040330,NOx,8.3172207,6,CST,,10019,6,CST,0.0332689
1007,2201040330,SO2,0.8104197,6,CST,,10020,6,CST,0.0032417
1007,2201040330,CO,122.3737335,6,CST,,10021,6,CST,0.4894949
1007,2201040330,VOC,12.7945261,6,CST,,10022,6,CST,0.0511781
1007,2201040330,NH3,0.6748968,6,CST,,10023,6,CST,0.0026996
1007,2201020330,PM10,0.066461,6,CST,,10024,6,CST,0.0002658
1007,2201020330,PM25,0.0304045,6,CST,,10025,6,CST,0.0001216
1007,2201020330,NOx,2.9956286,6,CST,,10026,6,CST,0.0119825
1007,2201020330,SO2,0.3021702,6,CST,,10027,6,CST,0.0012087
1007,2201020330,CO,26.1605511,6,CST,,10028,6,CST,0.1046422
1007,2201020330,VOC,2.6358771,6,CST,,10029,6,CST,0.0105435
1007,2201020330,NH3,0.2632758,6,CST,,10030,6,CST,0.0010531
1007,2201070330,PM10,0.014068,6,CST,,10031,6,CST,0.0000563
1007,2201070330,PM25,0.0092362,6,CST,,10032,6,CST,0.0000369
1007,2201070330,NOx,0.5286117,6,CST,,10033,6,CST,0.0021144
1007,2201070330,SO2,0.01976,6,CST,,10034,6,CST,0.000079
1007,2201070330,CO,21.9936104,6,CST,,10035,6,CST,0.0879744
1007,2201070330,VOC,1.1146201,6,CST,,10036,6,CST,0.0044585
1007,2201070330,NH3,0.0039118,6,CST,,10037,6,CST,0.0000156
1007,2230072330,PM10,0.0717759,6,CST,,10038,6,CST,0.0002871
1007,2230072330,PM25,0.050589,6,CST,,10039,6,CST,0.0002024
1007,2230072330,NOx,7.4662018,6,CST,,11000,6,CST,0.0298648
1007,2230072330,SO2,0.3358369,6,CST,,11001,6,CST,0.0013433
1007,2230072330,CO,1.8789726,6,CST,,11002,6,CST,0.0075159
1007,2230072330,VOC,1.6430335,6,CST,,11003,6,CST,0.0065721
1007,2230072330,NH3,0.0292171,6,CST,,11004,6,CST,0.0001169
1007,2230073330,PM10,0.7130046,6,CST,,11005,6,CST,0.002852
1007,2230073330,PM25,0.6250017,6,CST,,11006,6,CST,0.0025
1007,2230073330,NOx,28.9650497,6,CST,,11007,6,CST,0.1158602
1007,2230073330,SO2,0.8843179,6,CST,,11008,6,CST,0.0035373
1007,2230073330,CO,36.6623993,6,CST,,11009,6,CST,0.1466496
1007,2230073330,VOC,6.7018256,6,CST,,11010,6,CST,0.0268073
